lat,lon,val,year
8,105,0.007,1995
60,12,0.005,1995
41,58,0.003,1995
21,51,0.002,1995
18,83,0.045,1995
36,82,0.002,1995
17,48,0.001,1995
-6,-51,0.0,1995
42,124,0.143,1995
-16,-58,0.003,1995
-20,-55,0.001,1995
52,86,0.011,1995
54,81,0.001,1995
31,-6,0.013,1995
28,76,0.08,1995
27,-9,0.0,1995
8,15,0.003,1995
-16,21,0.0,1995
55,33,0.003,1995
31,43,0.003,1995
42,-114,0.003,1995
19,45,0.004,1995
18,-88,0.005,1995
33,130,0.024,1995
43,92,0.001,1995
45,121,0.006,1995
-4,153,0.001,1995
52,-109,0.0,1995
13,-84,0.002,1995
46,-71,0.029,1995
-14,40,0.014,1995
-15,-69,0.003,1995
57,42,0.012,1995
0,103,0.005,1995
52,2,0.032,1995
24,80,0.053,1995
-9,18,0.004,1995
34,118,0.266,1995
33,-115,0.001,1995
-5,130,0.001,1995
47,-118,0.0,1995
43,7,0.023,1995
-13,-47,0.001,1995
-24,-45,0.036,1995
43,24,0.019,1995
23,101,0.02,1995
38,1,0.003,1995
15,74,0.037,1995
47,108,0.009,1995
62,-6,0.001,1995
61,41,0.001,1995
-4,102,0.003,1995
49,127,0.007,1995
-8,110,0.273,1995
29,-4,0.0,1995
20,79,0.071,1995
-18,27,0.004,1995
53,19,0.038,1995
-3,106,0.009,1995
29,41,0.001,1995
44,120,0.011,1995
5,23,0.001,1995
38,78,0.017,1995
-22,-159,0.0,1995
48,140,0.0,1995
29,-102,0.002,1995
63,26,0.001,1995
40,47,0.029,1995
39,4,0.005,1995
36,50,0.018,1995
35,9,0.017,1995
16,53,0.0,1995
39,21,0.014,1995
50,8,0.09,1995
27,87,0.033,1995
29,96,0.0,1995
-22,-45,0.021,1995
41,120,0.047,1995
3,73,0.0,1995
53,103,0.003,1995
-35,-71,0.012,1995
-25,-56,0.008,1995
17,-101,0.004,1995
-21,-44,0.026,1995
8,77,0.11,1995
-30,28,0.026,1995
41,22,0.024,1995
-29,-59,0.005,1995
36,110,0.022,1995
17,44,0.012,1995
32,118,0.151,1995
-6,-79,0.011,1995
-7,18,0.006,1995
42,80,0.002,1995
41,-77,0.006,1995
51,25,0.011,1995
32,37,0.04,1995
4,46,0.004,1995
22,-98,0.013,1995
51,10,0.047,1995
32,-100,0.002,1995
-38,178,0.0,1995
8,-62,0.023,1995
19,25,0.001,1995
-1,-50,0.001,1995
33,94,0.0,1995
-5,19,0.026,1995
5,1,0.01,1995
46,-122,0.007,1995
42,1,0.003,1995
57,85,0.001,1995
33,11,0.009,1995
-5,-60,0.001,1995
-30,150,0.0,1995
-18,-52,0.002,1995
-15,-41,0.007,1995
22,79,0.058,1995
52,30,0.012,1995
13,29,0.004,1995
47,-115,0.0,1995
46,104,0.001,1995
24,116,0.09,1995
-14,-69,0.001,1995
33,-87,0.011,1995
47,30,0.017,1995
44,24,0.03,1995
19,85,0.094,1995
34,-87,0.01,1995
-4,36,0.013,1995
14,44,0.052,1995
44,-89,0.009,1995
62,43,0.0,1995
38,29,0.038,1995
35,105,0.052,1995
15,30,0.001,1995
14,-9,0.004,1995
10,6,0.014,1995
47,128,0.03,1995
61,45,0.001,1995
-33,18,0.001,1995
38,-112,0.001,1995
34,11,0.017,1995
49,123,0.003,1995
48,-54,0.001,1995
29,0,0.0,1995
22,-12,0.001,1995
16,123,0.003,1995
53,7,0.026,1995
49,12,0.054,1995
48,25,0.029,1995
26,81,0.33,1995
44,84,0.003,1995
5,-5,0.02,1995
38,106,0.012,1995
35,-100,0.001,1995
16,10,0.0,1995
53,-104,0.0,1995
12,5,0.039,1995
29,-98,0.052,1995
59,51,0.001,1995
40,19,0.021,1995
35,37,0.087,1995
16,25,0.001,1995
-8,39,0.011,1995
26,-77,0.001,1995
-32,29,0.029,1995
40,-94,0.002,1995
-17,-47,0.012,1995
16,-96,0.016,1995
50,44,0.005,1995
27,115,0.089,1995
3,37,0.001,1995
2,128,0.0,1995
-21,31,0.015,1995
51,106,0.001,1995
50,-101,0.001,1995
30,2,0.0,1995
7,-71,0.006,1995
3,-74,0.049,1995
-6,22,0.008,1995
30,113,0.153,1995
-35,147,0.001,1995
17,8,0.0,1995
-26,-52,0.008,1995
8,8,0.017,1995
55,56,0.005,1995
52,126,0.001,1995
51,53,0.002,1995
32,9,0.003,1995
31,50,0.02,1995
27,47,0.002,1995
4,26,0.001,1995
22,-102,0.023,1995
-16,-51,0.001,1995
21,105,0.031,1995
-1,129,0.0,1995
-36,139,0.011,1995
31,99,0.002,1995
46,23,0.01,1995
43,131,0.009,1995
22,41,0.009,1995
55,90,0.004,1995
-2,19,0.004,1995
-25,44,0.001,1995
57,97,0.001,1995
19,-90,0.008,1995
37,38,0.034,1995
-10,-76,0.015,1995
-2,126,0.001,1995
28,81,0.097,1995
-14,-48,0.002,1995
-34,19,0.062,1995
56,71,0.001,1995
37,-101,0.001,1995
34,107,0.049,1995
52,74,0.001,1995
-44,-64,0.001,1995
13,1,0.008,1995
47,-79,0.001,1995
9,-2,0.007,1995
46,84,0.006,1995
43,-82,0.004,1995
-34,-66,0.003,1995
-22,167,0.0,1995
0,14,0.001,1995
-23,45,0.003,1995
43,63,0.0,1995
19,97,0.027,1995
34,-115,0.0,1995
-24,27,0.003,1995
-43,-65,0.002,1995
58,54,0.002,1995
38,57,0.004,1995
35,133,0.012,1995
37,106,0.021,1995
15,2,0.001,1995
11,-1,0.013,1995
10,42,0.005,1995
5,-71,0.001,1995
1,-74,0.001,1995
38,-84,0.018,1995
49,23,0.02,1995
-28,-49,0.012,1995
2,32,0.017,1995
1,35,0.042,1995
16,79,0.061,1995
48,45,0.051,1995
26,101,0.033,1995
36,43,0.017,1995
12,33,0.015,1995
-42,-72,0.005,1995
-21,-49,0.022,1995
-12,23,0.001,1995
59,15,0.005,1995
39,76,0.016,1995
36,-6,0.022,1995
-7,142,0.001,1995
29,119,0.059,1995
7,123,0.029,1995
6,-58,0.012,1995
40,-122,0.006,1995
36,-119,0.038,1995
54,73,0.003,1995
50,48,0.002,1995
30,51,0.013,1995
26,58,0.006,1995
7,12,0.005,1995
3,17,0.002,1995
2,100,0.059,1995
8,82,0.013,1995
-21,27,0.001,1995
50,-97,0.001,1995
12,78,0.133,1995
45,20,0.027,1995
36,103,0.046,1995
-3,40,0.001,1995
30,77,0.211,1995
-27,30,0.014,1995
45,-95,0.003,1995
60,32,0.0,1995
21,-97,0.009,1995
32,46,0.016,1995
31,-107,0.001,1995
28,49,0.004,1995
8,44,0.005,1995
-16,34,0.004,1995
55,28,0.005,1995
51,65,0.001,1995
-3,134,0.001,1995
31,70,0.008,1995
28,-96,0.003,1995
27,75,0.057,1995
42,-73,0.033,1995
18,-63,0.003,1995
-1,21,0.004,1995
-5,-38,0.018,1995
66,64,0.001,1995
43,95,0.001,1995
45,88,0.003,1995
42,74,0.007,1995
22,69,0.001,1995
18,52,0.0,1995
55,94,0.001,1995
46,-114,0.003,1995
-11,-67,0.002,1995
-28,152,0.004,1995
-15,-62,0.001,1995
57,61,0.013,1995
56,-4,0.003,1995
52,-9,0.006,1995
33,67,0.006,1995
28,109,0.067,1995
9,25,0.002,1995
-11,-50,0.0,1995
-15,15,0.005,1995
56,43,0.007,1995
37,-81,0.011,1995
34,79,0.0,1995
44,65,0.001,1995
-52,-69,0.001,1995
43,-86,0.009,1995
-9,36,0.011,1995
20,55,0.002,1995
-30,-55,0.003,1995
47,54,0.001,1995
43,59,0.002,1995
-12,21,0.001,1995
37,141,0.067,1995
34,-79,0.015,1995
15,101,0.05,1995
11,42,0.003,1995
10,-69,0.037,1995
-9,-49,0.002,1995
25,107,0.038,1995
-13,20,0.001,1995
61,8,0.001,1995
58,26,0.004,1995
35,113,0.108,1995
37,126,0.01,1995
34,68,0.009,1995
15,-10,0.004,1995
49,102,0.0,1995
11,-5,0.016,1995
14,33,0.031,1995
-19,-53,0.001,1995
53,58,0.001,1995
49,51,0.0,1995
48,2,0.033,1995
29,72,0.128,1995
44,125,0.045,1995
25,73,0.039,1995
-19,28,0.003,1995
48,81,0.001,1995
-12,-76,0.029,1995
40,76,0.001,1995
39,-97,0.001,1995
36,71,0.007,1995
50,114,0.001,1995
-38,147,0.001,1995
-12,35,0.009,1995
59,43,0.001,1995
39,48,0.02,1995
36,-106,0.001,1995
35,45,0.029,1995
12,-84,0.005,1995
30,-96,0.008,1995
-8,-49,0.003,1995
29,91,0.004,1995
14,79,0.074,1995
7,31,0.006,1995
-17,41,0.001,1995
54,37,0.018,1995
53,110,0.001,1995
30,15,0.001,1995
-22,-43,0.029,1995
6,17,0.004,1995
17,-94,0.016,1995
-26,34,0.008,1995
8,106,0.007,1995
41,57,0.001,1995
21,46,0.004,1995
18,84,0.12,1995
36,83,0.001,1995
17,47,0.001,1995
-6,-50,0.003,1995
42,121,0.024,1995
-16,-57,0.002,1995
-20,-54,0.001,1995
52,87,0.001,1995
54,82,0.002,1995
31,-7,0.025,1995
27,-10,0.001,1995
8,16,0.014,1995
-16,22,0.001,1995
55,32,0.002,1995
31,42,0.002,1995
-2,-49,0.004,1995
19,52,0.002,1995
18,-91,0.002,1995
-29,32,0.027,1995
43,91,0.002,1995
45,124,0.024,1995
52,-108,0.001,1995
13,-85,0.012,1995
5,7,0.113,1995
46,-70,0.005,1995
-14,37,0.001,1995
57,41,0.02,1995
0,104,0.008,1995
-43,148,0.007,1995
24,105,0.042,1995
34,115,0.242,1995
33,-112,0.049,1995
47,-119,0.002,1995
44,29,0.023,1995
43,6,0.076,1995
23,-13,0.0,1995
-36,-69,0.0,1995
-24,-44,0.003,1995
43,23,0.025,1995
24,-81,0.002,1995
23,100,0.025,1995
20,-78,0.001,1995
38,2,0.002,1995
0,-75,0.002,1995
47,107,0.007,1995
61,44,0.001,1995
35,141,0.144,1995
-4,103,0.044,1995
49,130,0.003,1995
48,-89,0.004,1995
29,-5,0.001,1995
20,80,0.062,1995
-18,28,0.005,1995
53,14,0.016,1995
29,44,0.001,1995
44,121,0.006,1995
5,34,0.002,1995
38,83,0.001,1995
48,133,0.004,1995
63,25,0.001,1995
40,48,0.027,1995
39,3,0.016,1995
36,51,0.031,1995
35,0,0.057,1995
16,54,0.001,1995
26,-112,0.0,1995
59,7,0.001,1995
39,20,0.004,1995
17,96,0.09,1995
50,5,0.121,1995
27,86,0.12,1995
29,95,0.001,1995
41,119,0.039,1995
54,-127,0.0,1995
53,82,0.003,1995
30,-5,0.006,1995
-21,-45,0.011,1995
8,78,0.187,1995
-30,25,0.002,1995
41,21,0.03,1995
36,111,0.02,1995
17,43,0.016,1995
32,119,0.169,1995
-6,-78,0.013,1995
-7,17,0.006,1995
42,77,0.006,1995
41,-90,0.015,1995
51,16,0.027,1995
32,38,0.005,1995
4,47,0.002,1995
51,9,0.057,1995
32,-107,0.001,1995
8,-61,0.001,1995
45,143,0.0,1995
-1,-51,0.002,1995
33,93,0.0,1995
-5,18,0.01,1995
46,-117,0.003,1995
42,2,0.008,1995
-34,149,0.001,1995
6,12,0.01,1995
-44,-71,0.001,1995
-5,-61,0.0,1995
22,80,0.058,1995
52,31,0.02,1995
13,32,0.011,1995
47,-100,0.0,1995
-10,-67,0.002,1995
24,109,0.055,1995
20,-16,0.001,1995
56,83,0.0,1995
33,-84,0.094,1995
47,29,0.045,1995
44,25,0.03,1995
34,-86,0.021,1995
-4,37,0.025,1995
44,-88,0.019,1995
62,44,0.0,1995
38,30,0.022,1995
35,96,0.0,1995
15,29,0.001,1995
14,-8,0.003,1995
10,-13,0.014,1995
47,127,0.045,1995
-9,121,0.022,1995
61,48,0.002,1995
34,12,0.001,1995
49,30,0.012,1995
48,-53,0.001,1995
29,-1,0.001,1995
-13,-59,0.0,1995
-19,-45,0.002,1995
6,123,0.009,1995
49,11,0.043,1995
48,26,0.034,1995
26,82,0.234,1995
44,85,0.008,1995
40,125,0.068,1995
38,111,0.028,1995
35,-101,0.008,1995
53,-105,0.002,1995
12,6,0.03,1995
29,-99,0.002,1995
59,50,0.001,1995
40,20,0.025,1995
-11,150,0.001,1995
35,44,0.023,1995
16,26,0.001,1995
-8,40,0.017,1995
-32,30,0.024,1995
40,-93,0.002,1995
39,120,0.031,1995
50,41,0.007,1995
27,114,0.154,1995
26,35,0.001,1995
3,44,0.008,1995
-21,30,0.008,1995
51,105,0.001,1995
50,-100,0.0,1995
23,81,0.079,1995
7,-72,0.041,1995
3,-75,0.018,1995
-6,35,0.009,1995
30,114,0.208,1995
18,81,0.017,1995
45,0,0.017,1995
17,7,0.0,1995
-26,-55,0.009,1995
8,1,0.014,1995
41,-110,0.001,1995
55,55,0.006,1995
52,127,0.0,1995
51,60,0.002,1995
32,10,0.002,1995
31,49,0.033,1995
28,5,0.0,1995
27,46,0.002,1995
4,27,0.001,1995
-16,-50,0.003,1995
21,108,0.029,1995
-1,128,0.003,1995
31,98,0.003,1995
46,24,0.031,1995
43,130,0.025,1995
-4,144,0.001,1995
22,42,0.013,1995
55,89,0.001,1995
-2,20,0.003,1995
46,-89,0.001,1995
57,100,0.0,1995
37,37,0.034,1995
-2,131,0.0,1995
28,82,0.062,1995
-9,27,0.007,1995
-34,20,0.01,1995
56,72,0.001,1995
37,-106,0.001,1995
34,108,0.095,1995
52,75,0.001,1995
13,4,0.016,1995
9,-3,0.004,1995
46,81,0.001,1995
43,-83,0.023,1995
-34,-61,0.008,1995
0,15,0.0,1995
-23,48,0.015,1995
13,145,0.005,1995
43,62,0.001,1995
23,59,0.022,1995
34,-114,0.002,1995
-24,28,0.002,1995
-42,146,0.001,1995
44,-124,0.001,1995
38,58,0.002,1995
35,140,0.951,1995
37,105,0.013,1995
15,1,0.002,1995
11,-2,0.013,1995
10,39,0.048,1995
1,-75,0.01,1995
38,-87,0.009,1995
49,26,0.027,1995
14,19,0.002,1995
2,29,0.006,1995
1,38,0.001,1995
16,80,0.076,1995
48,46,0.002,1995
26,102,0.043,1995
40,97,0.002,1995
36,44,0.017,1995
38,139,0.002,1995
-22,-70,0.001,1995
50,107,0.001,1995
12,34,0.005,1995
-12,24,0.001,1995
59,14,0.005,1995
40,-8,0.038,1995
39,75,0.001,1995
36,-5,0.023,1995
35,72,0.019,1995
-7,141,0.001,1995
29,114,0.12,1995
7,122,0.003,1995
40,-121,0.001,1995
36,-118,0.001,1995
54,74,0.025,1995
50,45,0.003,1995
30,52,0.011,1995
26,55,0.001,1995
7,11,0.013,1995
2,97,0.001,1995
-20,31,0.01,1995
-21,26,0.001,1995
-3,-78,0.019,1995
50,-96,0.002,1995
12,79,0.147,1995
-7,-69,0.0,1995
45,19,0.018,1995
6,101,0.051,1995
18,109,0.012,1995
36,104,0.075,1995
-3,39,0.005,1995
-35,-67,0.001,1995
30,78,0.113,1995
-27,29,0.099,1995
45,-92,0.008,1995
60,33,0.001,1995
21,-86,0.003,1995
32,47,0.01,1995
31,-92,0.007,1995
8,37,0.029,1995
-16,35,0.023,1995
55,27,0.01,1995
-3,133,0.002,1995
31,69,0.005,1995
28,-95,0.001,1995
9,93,0.002,1995
27,74,0.038,1995
42,-72,0.032,1995
-1,36,0.068,1995
-5,-39,0.007,1995
66,61,0.0,1995
5,-6,0.025,1995
43,94,0.001,1995
45,87,0.002,1995
42,71,0.007,1995
22,70,0.031,1995
18,49,0.002,1995
55,93,0.009,1995
-11,-64,0.001,1995
-15,-63,0.001,1995
57,64,0.004,1995
37,73,0.002,1995
52,-8,0.011,1995
33,70,0.025,1995
28,110,0.067,1995
9,28,0.004,1995
-11,-51,0.001,1995
-15,18,0.001,1995
56,44,0.066,1995
34,80,0.0,1995
-4,-65,0.0,1995
44,66,0.006,1995
46,109,0.001,1995
43,-87,0.024,1995
24,53,0.0,1995
20,56,0.0,1995
-20,147,0.005,1995
-23,28,0.002,1995
47,53,0.002,1995
-47,-68,0.0,1995
1,115,0.001,1995
34,-78,0.008,1995
14,-83,0.002,1995
11,41,0.011,1995
10,-68,0.039,1995
-9,-50,0.001,1995
25,94,0.035,1995
-13,19,0.004,1995
61,7,0.001,1995
58,23,0.001,1995
37,125,0.001,1995
34,65,0.002,1995
15,-11,0.003,1995
49,101,0.0,1995
11,-6,0.012,1995
-19,-58,0.0,1995
53,57,0.014,1995
49,54,0.001,1995
48,3,0.336,1995
29,71,0.065,1995
44,126,0.085,1995
25,76,0.064,1995
-19,27,0.002,1995
48,82,0.001,1995
-12,-59,0.001,1995
40,69,0.039,1995
39,-98,0.001,1995
36,72,0.004,1995
50,111,0.0,1995
-7,140,0.001,1995
-12,36,0.005,1995
59,42,0.001,1995
39,47,0.015,1995
36,-105,0.001,1995
35,52,0.326,1995
30,-99,0.002,1995
-8,-48,0.004,1995
29,86,0.0,1995
7,30,0.006,1995
-17,40,0.015,1995
54,38,0.038,1995
30,16,0.0,1995
6,18,0.004,1995
17,-95,0.01,1995
64,19,0.0,1995
41,60,0.009,1995
21,45,0.004,1995
57,-1,0.001,1995
-6,-37,0.014,1995
42,122,0.051,1995
4,-75,0.077,1995
-16,-56,0.016,1995
-20,-53,0.001,1995
52,88,0.001,1995
54,87,0.021,1995
31,-8,0.046,1995
27,-11,0.001,1995
-16,23,0.003,1995
55,31,0.014,1995
31,41,0.001,1995
19,51,0.002,1995
18,-90,0.003,1995
33,132,0.046,1995
66,33,0.0,1995
-29,31,0.02,1995
43,90,0.004,1995
45,123,0.03,1995
42,43,0.027,1995
4,114,0.002,1995
13,-90,0.005,1995
46,-81,0.003,1995
-14,38,0.002,1995
57,44,0.002,1995
0,113,0.004,1995
24,106,0.028,1995
34,116,0.255,1995
33,-113,0.0,1995
-5,136,0.0,1995
47,-120,0.003,1995
43,5,0.028,1995
23,-14,0.0,1995
19,111,0.075,1995
-24,-51,0.044,1995
44,-83,0.002,1995
43,22,0.033,1995
58,12,0.005,1995
20,-77,0.016,1995
-37,-56,0.002,1995
0,-74,0.001,1995
47,106,0.0,1995
61,43,0.001,1995
-4,104,0.028,1995
49,129,0.002,1995
-8,112,0.252,1995
29,-10,0.002,1995
20,81,0.04,1995
-18,25,0.003,1995
53,13,0.013,1995
29,43,0.0,1995
44,122,0.011,1995
5,33,0.003,1995
-28,-59,0.009,1995
48,134,0.002,1995
29,-100,0.002,1995
63,24,0.003,1995
40,41,0.024,1995
39,2,0.001,1995
36,52,0.033,1995
35,-1,0.012,1995
59,6,0.005,1995
39,19,0.005,1995
17,95,0.02,1995
54,-9,0.001,1995
50,6,0.072,1995
27,85,0.097,1995
41,122,0.084,1995
53,81,0.002,1995
30,-4,0.002,1995
54,-111,0.0,1995
23,99,0.014,1995
-30,26,0.001,1995
41,24,0.015,1995
36,112,0.084,1995
32,120,0.268,1995
-6,-81,0.001,1995
-7,20,0.007,1995
42,78,0.002,1995
41,-91,0.011,1995
51,15,0.035,1995
32,39,0.001,1995
8,45,0.006,1995
4,48,0.002,1995
-3,-39,0.0,1995
51,0,0.322,1995
32,-106,0.005,1995
-29,-70,0.002,1995
-38,142,0.0,1995
-5,17,0.008,1995
46,-116,0.002,1995
42,-1,0.017,1995
57,87,0.0,1995
-2,120,0.008,1995
-5,-62,0.0,1995
-15,-39,0.03,1995
22,77,0.081,1995
52,32,0.015,1995
13,31,0.011,1995
47,-101,0.001,1995
46,102,0.0,1995
24,110,0.091,1995
-14,-71,0.016,1995
20,-15,0.001,1995
56,84,0.001,1995
-3,147,0.001,1995
33,-85,0.011,1995
47,44,0.002,1995
44,26,0.04,1995
34,-89,0.007,1995
-4,38,0.041,1995
44,-87,0.007,1995
62,41,0.001,1995
38,35,0.018,1995
35,95,0.0,1995
-27,153,0.004,1995
15,44,0.06,1995
49,144,0.001,1995
10,-12,0.016,1995
47,126,0.038,1995
61,47,0.003,1995
34,9,0.014,1995
15,-83,0.001,1995
49,29,0.028,1995
-19,-50,0.004,1995
-3,101,0.001,1995
48,27,0.027,1995
26,79,0.135,1995
44,86,0.014,1995
40,126,0.021,1995
38,112,0.029,1995
35,-102,0.001,1995
12,7,0.034,1995
29,-96,0.004,1995
59,49,0.001,1995
35,43,0.015,1995
16,27,0.001,1995
-8,33,0.003,1995
14,98,0.001,1995
-31,-70,0.003,1995
-32,31,0.001,1995
40,-92,0.003,1995
39,119,0.149,1995
16,-86,0.001,1995
50,42,0.006,1995
27,113,0.182,1995
-22,-48,0.03,1995
41,86,0.007,1995
3,43,0.003,1995
2,126,0.002,1995
-54,-68,0.001,1995
-21,29,0.074,1995
50,-103,0.001,1995
-35,-72,0.0,1995
45,42,0.021,1995
7,-73,0.04,1995
-6,36,0.014,1995
45,-1,0.003,1995
41,-124,0.001,1995
-29,-64,0.004,1995
-35,141,0.001,1995
17,10,0.0,1995
32,92,0.0,1995
-26,-54,0.025,1995
8,2,0.011,1995
41,-111,0.011,1995
55,54,0.004,1995
52,128,0.001,1995
51,59,0.016,1995
32,11,0.001,1995
31,48,0.015,1995
28,6,0.0,1995
27,45,0.002,1995
4,28,0.002,1995
-16,-49,0.008,1995
21,107,0.109,1995
18,-69,0.082,1995
-20,18,0.001,1995
31,97,0.002,1995
46,21,0.024,1995
43,129,0.012,1995
55,88,0.001,1995
-2,17,0.002,1995
-8,-79,0.01,1995
5,0,0.126,1995
46,-88,0.001,1995
43,146,0.002,1995
37,40,0.022,1995
-39,142,0.001,1995
-2,132,0.003,1995
28,83,0.033,1995
-10,15,0.006,1995
-14,-50,0.001,1995
-18,-67,0.008,1995
56,65,0.002,1995
37,-107,0.001,1995
34,105,0.038,1995
52,76,0.001,1995
13,3,0.019,1995
9,0,0.02,1995
46,82,0.001,1995
43,-76,0.02,1995
-14,-67,0.0,1995
-34,-60,0.043,1995
0,16,0.001,1995
37,-122,0.126,1995
-23,47,0.004,1995
43,61,0.001,1995
23,58,0.013,1995
-23,-64,0.003,1995
44,-123,0.018,1995
58,68,0.0,1995
38,63,0.003,1995
35,139,0.091,1995
37,108,0.011,1995
15,0,0.001,1995
11,-3,0.014,1995
10,40,0.05,1995
1,-72,0.0,1995
38,-86,0.007,1995
49,25,0.041,1995
-2,102,0.016,1995
2,30,0.006,1995
1,37,0.003,1995
48,47,0.003,1995
26,115,0.067,1995
40,98,0.004,1995
36,29,0.008,1995
38,140,0.016,1995
50,108,0.002,1995
12,35,0.01,1995
-12,25,0.004,1995
59,13,0.003,1995
39,74,0.002,1995
36,-4,0.035,1995
35,71,0.004,1995
-7,144,0.005,1995
29,113,0.158,1995
40,-120,0.001,1995
54,47,0.007,1995
50,46,0.008,1995
30,49,0.029,1995
26,56,0.003,1995
7,10,0.032,1995
2,98,0.006,1995
-21,25,0.0,1995
-3,-79,0.04,1995
50,-99,0.001,1995
12,80,0.181,1995
45,14,0.031,1995
6,102,0.049,1995
18,110,0.047,1995
36,105,0.033,1995
-3,34,0.036,1995
-27,32,0.018,1995
45,-93,0.035,1995
42,131,0.016,1995
60,34,0.002,1995
21,-87,0.003,1995
32,48,0.009,1995
-17,-42,0.005,1995
31,-93,0.004,1995
28,51,0.002,1995
8,38,0.046,1995
-16,36,0.075,1995
55,26,0.007,1995
31,20,0.001,1995
27,73,0.015,1995
42,-75,0.012,1995
4,-8,0.002,1995
18,-65,0.023,1995
-1,35,0.116,1995
-36,144,0.001,1995
66,62,0.0,1995
43,93,0.001,1995
45,82,0.002,1995
42,72,0.016,1995
22,75,0.09,1995
18,50,0.001,1995
6,3,0.087,1995
9,-66,0.005,1995
-10,124,0.002,1995
-11,-65,0.001,1995
-15,-60,0.0,1995
57,63,0.002,1995
37,76,0.0,1995
52,-7,0.009,1995
33,69,0.053,1995
28,111,0.055,1995
9,27,0.003,1995
-11,-48,0.007,1995
-33,148,0.0,1995
-15,17,0.003,1995
56,37,0.015,1995
34,77,0.003,1995
-4,-64,0.001,1995
44,67,0.001,1995
43,-112,0.003,1995
24,54,0.001,1995
-23,27,0.002,1995
1,118,0.001,1995
34,-81,0.018,1995
11,16,0.007,1995
10,-71,0.072,1995
25,93,0.041,1995
-13,18,0.007,1995
-32,116,0.023,1995
58,24,0.001,1995
37,128,0.33,1995
34,66,0.004,1995
49,104,0.0,1995
11,-7,0.009,1995
10,76,0.022,1995
-19,-59,0.001,1995
53,60,0.012,1995
49,53,0.001,1995
48,4,0.014,1995
29,66,0.001,1995
44,127,0.081,1995
25,75,0.067,1995
-19,22,0.001,1995
48,83,0.001,1995
-12,-58,0.0,1995
-32,-63,0.006,1995
40,70,0.051,1995
39,-99,0.001,1995
36,73,0.008,1995
50,112,0.001,1995
-7,139,0.001,1995
11,108,0.044,1995
59,41,0.003,1995
39,46,0.016,1995
36,-104,0.0,1995
35,51,0.043,1995
30,-98,0.004,1995
29,85,0.0,1995
7,29,0.005,1995
-17,39,0.006,1995
54,43,0.004,1995
30,13,0.001,1995
-9,147,0.001,1995
6,23,0.001,1995
8,79,0.02,1995
17,-92,0.028,1995
64,20,0.001,1995
-13,-48,0.001,1995
41,59,0.004,1995
21,48,0.004,1995
18,82,0.026,1995
17,49,0.0,1995
-6,-36,0.007,1995
-44,173,0.013,1995
42,119,0.035,1995
4,-74,0.208,1995
-20,-52,0.001,1995
52,89,0.001,1995
54,88,0.001,1995
31,-9,0.018,1995
-16,24,0.005,1995
55,30,0.007,1995
31,40,0.0,1995
19,50,0.002,1995
18,-93,0.019,1995
-3,-49,0.006,1995
33,131,0.198,1995
-29,30,0.013,1995
43,89,0.006,1995
45,118,0.001,1995
42,44,0.013,1995
4,115,0.014,1995
13,-91,0.001,1995
46,-80,0.003,1995
-28,-65,0.011,1995
-14,35,0.017,1995
57,43,0.007,1995
0,114,0.001,1995
52,21,0.054,1995
24,107,0.027,1995
34,113,0.219,1995
33,-110,0.001,1995
-24,-65,0.003,1995
47,-121,0.004,1995
43,12,0.055,1995
23,-15,0.0,1995
19,110,0.061,1995
-24,-50,0.014,1995
-30,-58,0.002,1995
43,21,0.034,1995
-28,-60,0.004,1995
23,98,0.014,1995
20,-76,0.046,1995
-37,-57,0.002,1995
11,76,0.16,1995
47,105,0.0,1995
-13,46,0.004,1995
61,38,0.001,1995
-4,105,0.069,1995
49,132,0.0,1995
-42,174,0.003,1995
20,82,0.062,1995
-18,26,0.005,1995
53,16,0.012,1995
29,38,0.0,1995
44,123,0.014,1995
5,36,0.002,1995
38,81,0.005,1995
48,135,0.002,1995
29,-101,0.001,1995
63,23,0.002,1995
40,42,0.012,1995
39,1,0.0,1995
-20,-47,0.007,1995
35,-2,0.007,1995
39,18,0.004,1995
17,98,0.023,1995
54,-8,0.003,1995
50,3,0.055,1995
27,92,0.016,1995
41,121,0.068,1995
53,84,0.028,1995
30,-7,0.011,1995
41,10,0.003,1995
54,-110,0.001,1995
-35,-58,0.419,1995
64,40,0.008,1995
-30,23,0.001,1995
41,23,0.015,1995
36,113,0.046,1995
32,129,0.002,1995
-6,-80,0.018,1995
-7,19,0.004,1995
42,91,0.001,1995
41,-88,0.049,1995
52,117,0.001,1995
51,14,0.047,1995
32,40,0.003,1995
8,46,0.004,1995
51,-1,0.051,1995
32,-105,0.001,1995
8,-67,0.003,1995
-2,-44,0.002,1995
33,95,0.0,1995
-5,24,0.004,1995
65,61,0.0,1995
46,-119,0.007,1995
42,0,0.004,1995
-1,-52,0.0,1995
-2,117,0.019,1995
-5,-63,0.0,1995
22,78,0.052,1995
52,33,0.01,1995
13,26,0.009,1995
-10,-61,0.001,1995
24,111,0.06,1995
-14,-70,0.001,1995
56,77,0.001,1995
-20,170,0.0,1995
47,43,0.01,1995
44,27,0.102,1995
20,33,0.001,1995
34,-88,0.008,1995
-4,39,0.007,1995
47,-4,0.004,1995
44,-86,0.001,1995
62,42,0.001,1995
38,36,0.02,1995
15,43,0.007,1995
49,143,0.002,1995
47,125,0.036,1995
61,74,0.01,1995
-34,150,0.003,1995
38,-109,0.0,1995
34,10,0.018,1995
49,32,0.018,1995
